Index,Address,Type,Status,Value,Balance,Create Block,Redeem Block,Create Time,Redeem Time
24591,1CsZUiTzV1D9JMt9x94U2kBjJPibwi6sCV,S2-COIN-5,Active,5.00000000,5.00000000,210833,,1354598217,
24596,1CSZVAWhB43wTuxfSmfGdAjweVBUkaUEXg,S2-COIN-1-2013,Active,1.00000000,1.00000000,227697,,1364084776,
24600,1CszvSVcZ8TWr11Jntjnq8GMLgfGaKbuXj,S2-COIN-1-2013,Active,1.00000000,1.00000000,216571,,1358201070,
24604,1CSzwcyGrkc3ZAUEyQL2PszeEUcVbiPAEH,S2-COIN-1-2013,Active,1.00000000,1.00000000,218865,,1359619373,
24607,1CSzWjSYydMNiuia8Ciz8VYcNuTcaV5e5e,S2-COIN-1-2012,Active,1.00000000,1.00000000,209225,,1353689358,
24718,1Gc2JjRqdGnhHtu8B7yjT5FqfS2CVzqFuz,S2-BAR-DIY,Active,0.00100000,0.00100000,192326,,1344108564,
24761,1GC3ckNQX5B8xoFBiFSpxEtTspb3Kpp2QT,S2-BAR-DIY,Active,0.00100000,0.00100000,249932,,1375505237,
24786,1GC3s2SmBr5gXJZwcEjJ5D4nBL3S7NMtu4,S2-BAR-DIY,Active,0.14612129,2.00377534,275116,,1387151772,
24795,1GC3UWxeH7o6ikj63bpQ3fhS5PW92k64p4,S2-BAR-DIY,Active,0.00100000,5.00300000,230649,,1365599963,
24818,1Gc49kDdUuhsUEmAvmjufKJRzzkJV1jaqw,S2-BAR-DIY,Active,0.00100000,0.00100000,249932,,1375505237,
24875,1GC5Fga7qDWjpAmrY5mZuZNfF1U7qYxzgY,S2-BAR-DIY,Active,0.00100000,10.00000000,247229,,1374167752,
24883,1Gc5kMAxGWHREZEx27tiJ6RaX6mbz9vvT,S2-BAR-DIY,Active,0.00100000,0.10000000,175047,,1334038547,
24933,1GC6spHQo2eXsPfT83qs97NLqsPxe4vNzL,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
24937,1Gc6u1zJoWKBsPQDVWH5PdiDw41d8srRpZ,S2-BAR-DIY,Active,0.00100000,50.00101641,249932,,1375505237,
25028,1GC8Kv3fBLSoUmeSkp4TAaZLaNMuCekwzv,S2-BAR-100,Active,100.00000000,100.00002734,194416,,1345265192,
25120,1gCa4rTFbiGhSGWscepfYMmCFx9HLaJiN,S2-BAR-100,Active,100.00000000,100.00001640,250988,,1376000387,
25138,1GcaE86pVCXqUDb6J5F86yJU6HuCo8ApUA,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
25205,1GCAz4kAfSfgchwQECgUuGdyf6t9rjRvW,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
25356,1GCCh6f7VFAUR8bxetsgyRixuf9c3FiJ8G,S2-BAR-100,Active,100.00000000,100.00002734,159639,,1325133061,
25393,1GccUW5h9af4c26r5YUETceF2KRkGfeRJo,S2-COIN-5,Active,5.00000000,5.00000000,346519,,1425707928,
25398,1GCCWJfN5RvdLbjyXJkcg8WSmrnRxmJsLn,S2-BAR-DIY,Active,0.00100000,0.00100000,249932,,1375505237,
25420,1GCD8fvhd41TsbH6mmzCEHh3iopnZmatNK,S2-BAR-100,Active,100.00000000,100.00002734,158718,,1324626387,
25438,1GcDEobzfPazDmu5F6rAgtiYYPPnN6XiSp,S2-BAR-100,Active,100.00000000,100.00001640,243451,,1372261908,
25457,1GCDj5sDMMNpdScVQMyxkos2QT93iArEXB,S2-BAR-DIY,Active,0.00100000,0.00100002,192326,,1344108564,
25473,1GcDoggUGfJPQmRZLrd33jnzjcuU88Nebu,S2-BAR-100,Active,100.00000000,100.00002734,187274,,1341287076,
25497,1GCDTxpG6CALmVzDZkndLBADNJMZfrig5u,S2-BAR-DIY,Active,0.00100000,10.00100000,230649,,1365599963,
25499,1GCdUTjNddNAX81RivWwhvFS9ECXVkwqqu,S2-BAR-100,Active,100.00000000,100.00002734,213804,,1356585327,
25564,1GCEoptbiJWBMQEC1RWvE9MmFjGo5RtgVP,S2-BAR-100,Active,100.00000000,100.00002734,158797,,1324675288,
25588,1GCEsZAVSEqq5X3JzHy337DgMdfSdCjbob,S2-BAR-DIY,Active,0.00100000,0.00100000,223345,,1361942308,
25595,1GcEvheN6Yh8gTJkPME9qpevaiQhH6pDPw,S2-BAR-DIY,Active,0.00100000,7.00100000,202237,,1349631834,
25606,1GceYWCH6onygJwkiVf4ThGWuWvgrhMR3T,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
25683,1GcfonYYK38iLoLtJioF3tz73pjpdPpfrG,S2-BAR-100,Active,100.00000000,100.00001640,243452,,1372262931,
25714,1GCFyY3wCUp24mmpSsECBcKJbJGuxcyCps,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
25726,1GcG4eJ2efW1fiQEPRntf8raRgfhLnLmcM,S2-BAR-100,Active,100.00000000,100.00022674,223994,,1362287313,
25733,1GCg8KNqFgW9LnRnBwKqfQyLffLj22RDAo,S2-BAR-DIY,Active,0.00100000,0.00100000,247229,,1374167752,
25750,1GcgfkVH3m6VfcqC5G5CWdQoRGfdLjXpa,S2-BAR-DIY,Active,0.00049934,0.00049934,469227,,1496329926,
25826,1GchbBQrKCYn5LzFv9caELcfvEd3KTs2LV,S2-BAR-DIY,Active,0.00100000,0.00100002,202237,,1349631834,
25847,1GchgU5DzMGcp7R33f1sAG1Lpa8eKHH7gb,S2-BAR-DIY,Active,0.00100000,0.00100000,171051,,1331681112,
25894,1GChU3FWoJ4s48yhEAbGsRUWDXjm1tkKPF,S2-BAR-100,Active,100.00000000,100.00001640,243452,,1372262931,
25897,1GcHunwyPiGWMQmj2yEEK41nwDyEnpxRgp,S2-BAR-DIY,Active,0.00100000,0.00100000,169017,,1330498045,
25953,1GcismLKdKnogg7VKzAipcSbPPxYhkquDK,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
25987,1GCJAQ2ttZEsaGUbbMVXeivMNcSqmMANCp,S2-BAR-DIY,Active,0.00100000,0.00100000,247229,,1374167752,
25988,1gCJb9yK6g6fPjdWogBsPSX5YU2oUPB7Z,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
26092,1GCkBzkZpHCBsnyZjehhz9KthcZUKPRcD6,S2-BAR-100,Active,100.00000000,100.00001640,250988,,1376000387,
26123,1gCkoWHRPdRVqysuQZSUPTFf6TXyuQkWa,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
26127,1GCkPXPPFqgfeC4ESr4DBSC4rfT6fpt4w3,S2-COIN-5,Active,5.00000000,5.00000000,346519,,1425707928,
26145,1GckuivWYdoHgDLDWwPErSNgnRdX6DUQuJ,S2-BAR-DIY,Active,0.00100000,0.00100000,248286,,1374702575,
26152,1GCkwH4Ye3BmMrk6WsPVmwpFSUnfZK9FH9,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
26163,1GCKZmpo3Bif3JpRLoYRCDCByciXRx8UpC,S2-BAR-DIY,Active,0.00100000,0.00100000,248286,,1374702575,
26186,1GCLfyj2fsD8NtwYwLDPT5L7mKXymsDtQA,S2-BAR-100,Active,100.00000000,100.00002734,161615,,1326238718,
26213,1GcLVZtWQtDeMdZ2QnHSSH6qGwr1ibJaDR,S2-BAR-DIY,Active,0.00100000,0.00100000,249932,,1375505237,
26225,1GcM16RMaJtZQAjEsFybesX4QVUMZ2ggJS,S2-BAR-DIY,Active,0.00100000,1.00000000,223345,,1361942308,
26231,1GcM3ch9cWuD6u4RTJao1s9xrnxoSpEe9G,S2-BAR-100,Active,100.00000000,100.00002734,159639,,1325133061,
26279,1GcmgCyHGTqA1X7H59hYAAySAPgReoY5Hm,S2-COIN-1-2012,Active,1.00000000,1.00000000,210206,,1354224931,
26316,1GCMUqhix9d6FfKFLLHYukPUnfGfAd5rPg,S2-BAR-DIY,Active,0.00100000,0.00100000,248286,,1374702575,
26417,1GcnR4LUatv9J2MNjYFALtFg6HmejGszS8,S2-BAR-DIY,Active,0.10000000,0.10000000,531765,,1531488943,
26448,1Gco1U4BDtdXUYSBvGo4FH4xbfBNkQvbuJ,S2-BAR-100,Active,100.00000000,100.00002734,158797,,1324675288,
26472,1GcoLVHwSUGTN3f7fBF4aGjL5RAiXdybGW,S2-COIN-1-2013,Active,1.00000000,1.00000000,334404,,1418635442,
26496,1GCp1FFPqE7b73JS9dEYUcF25aKBeqdDXt,S2-BAR-DIY,Active,0.00100000,0.00100000,249868,,1375475513,
26516,1GCPcim1mMpB9ULeE1vpkpmqu3UG1Acaso,S2-BAR-100,Active,100.00000000,100.00001640,223700,,1362115751,
26549,1GcpqafsCNLCytHgMj15NwbeVf2iMx9ewS,S2-COIN-5,Active,5.00000000,5.00000000,346519,,1425707928,
26685,1GcqXBaxN8bDkCKCT7LQn7jci9YpF9rMzE,S2-BAR-DIY,Active,0.00100000,0.00100000,249868,,1375475513,
26726,1GCRDGwGEj9Kwtn5CWZ7SvqivfHySp9KeQ,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
26731,1GCrejUXVaDEtGL31ikSZou5Qr21JmEKZu,S2-BAR-100,Active,100.00000000,100.00001640,243451,,1372261908,
26797,1GCrVJ94emFybTH4cYL24erHdq2tWosE2h,S2-BAR-DIY,Active,0.00100000,0.00537343,223345,,1361942308,
26816,1GcS1WYretx1pz8t9Di7VkTTT2oLQVDqEq,S2-BAR-DIY,Active,0.00100000,0.00100000,249932,,1375505237,
26836,1GcscnwLAkasTtgK6jgkCYjpNXb3PDNof8,S2-BAR-DIY,Active,0.00100000,0.00100000,160229,,1325490332,
26908,1GCsvvE29WrGytSvCLpi4YGJK1WiVo8Eum,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
26970,1GcTKmHUfUUNRzr9zMnBin3ZWunHULNxQE,S2-BAR-DIY,Active,0.00100000,0.00200000,160229,,1325490332,
27018,1GCtZh37vAwbGDjvTAvU3vU33Mfn1aFQMq,S2-BAR-DIY,Active,3.00000000,3.00000000,346519,,1425707928,
27052,1GCufn8uEWqnTRXAbwiaxzdkvCHFSwytqT,S2-BAR-DIY,Active,3.00000000,3.00000000,346519,,1425707928,
27162,1GCVKYLT1dv9kwoBTPMUx6J2bieGHbhgTg,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
27178,1GCVqepanYM9RvjCPy9LgPdmP3v7kJWt7a,S2-BAR-100,Active,100.00000000,100.00002734,168190,,1330055118,
27226,1GCW8GetTKNXBzwDWfiQttwsz4Jc1CLKe3,S2-BAR-DIY,Active,0.00100000,0.00100000,223345,,1361942308,
27268,1GcwLJ4HfSYeYajGMTSwKV3YwBPgBZGVyL,S2-BAR-DIY,Active,0.00100000,0.00100000,170935,,1331618812,
27347,1GcxeZVAmMuvpDkNufjNfKX2DZ9MkVVj7P,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
27370,1GCXKcnrXrioNYSqtjgAj4bGcKMNeeje7s,S2-COIN-5,Active,5.00000000,5.00000000,227365,,1363950815,
27395,1GcXqjRdTz2r3TQLywmNtgsP7cjZyLGHB,S2-BAR-DIY,Active,0.00100000,1.00100000,248286,,1374702575,
27430,1Gcy3Yy4mh8xYdtYfVYDqWLUwPTJczBoAm,S2-BAR-DIY,Active,0.00100000,1.00000000,223345,,1361942308,
27455,1GCYcZptiWDBsVRbDVzhs8SEa4iYm9eQhp,S2-BAR-DIY,Active,0.00100000,3.00100000,230649,,1365599963,
27457,1GcYd2a5VPfhUAuVSSg2j5syhmY4ahTUcd,S2-BAR-DIY,Active,0.00100000,0.00100000,230649,,1365599963,
27492,1GcyNvPNxDPNGqoVRKjrsxgHKVfiwMRuqk,S2-BAR-DIY,Active,0.00100000,0.00100001,247229,,1374167752,
27516,1GCYt5XHxJfJEL3EVGjTZNVVdFitwdDBV5,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
27557,1GczBKUNAGfuzJg8aYqsEeuPqtKYJXnYki,S2-BAR-DIY,Active,0.00100000,0.02100000,223345,,1361942308,
27564,1GcZD9K5ZZXgPUZGHXqDsejnan3ooV75bh,S2-BAR-DIY,Active,0.00100000,0.00100000,160229,,1325490332,
27641,1GCzzc8s2HFSJwTHaoK56uazzgxradCFy9,S2-BAR-DIY,Active,0.00100000,0.00100000,249932,,1375505237,
27647,1GD11pBeveKcsbzb8bD1tuTiaGUjQZAcPE,S2-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
27652,1GD1j633RRKLZGPy9Np3Z2tHdR1WzeVLge,S2-COIN-25,Active,25.00000000,25.00002187,156851,,1323479539,
27653,1Gd1nR1qWbKJ6G34VKHk2jkJBZTftAnUQa,S2-BAR-DIY,Active,0.00100000,0.00100002,192326,,1344108564,
27661,1GD2FmhUcV8gi15RF3of5Tw7RXhZfBKsUz,S2-COIN-25,Active,25.00000000,25.00001094,238625,,1369888768,
27664,1GD2gvxC8fLDqgQgDtmaq9LXHUsYFMGCju,S2-COIN-25,Active,25.00000000,25.00002734,194416,,1345265192,
27670,1GD2QuC4RmXv8vjwq2pq8i6aswJuNYnqKG,S2-COIN-25,Active,25.00000000,25.00001094,238445,,1369800125,
27674,1GD2YoqJJW27VJrfA1hdatDcU9fPu2rdxz,S2-COIN-25,Active,25.00000000,25.00001094,259538,,1379907559,
27699,1Gd5FAwaX3onP5ebkHz5crr1gaZWiaycbs,S2-COIN-25,Active,25.00000000,25.00002734,182120,,1338310921,
27711,1Gd6PTYicF1ihHMutKzXj1XoroR4o56Ec8,S2-COIN-25,Active,25.00000000,25.00001094,253042,,1376927829,
27712,1Gd6tBPUPDfNZk3Uyowy1Drhxc2UYuCF32,S2-COIN-25,Active,25.00000000,25.00001094,223700,,1362115751,
27728,1Gd7rPVGBHU4StCDA4j6rJ1HMosh7Xcrvo,S2-COIN-25,Active,25.00000000,25.00103282,161615,,1326238718,
27730,1GD7VZvAt26hrPerFB1J7YGo64aGWxy8bf,S2-COIN-25,Active,25.00000000,25.00001094,255839,,1378185535,
27736,1GD8mczP1kHLhR123h2edS6CfnnNMRxQy4,S2-BAR-DIY,Active,0.00100000,0.00100000,161523,,1326181692,
27737,1Gd8QZpPAB6HDgkGv11GJYcVg9pXdog1Db,S2-BAR-DIY,Active,0.00100000,0.00100000,175047,,1334038547,
27738,1Gd8R15DQU4nqd8vffzBifvzP8YFhgbDoK,S2-COIN-25,Active,25.00000000,25.00001094,229320,,1364917068,
27746,1GD99VU1HyhdXH322L7y8K4tg3F5Nq95yo,S2-COIN-25,Active,25.00000000,25.00002734,156851,,1323479539,
27747,1GD9aYuGP1SSLT3WViiU8jG8iw2s8MCfhU,S2-COIN-25,Active,25.00000000,25.00002734,159425,,1325016002,
27750,1Gd9mMLv2gzw3GHYvb9Evrm6t1x3rcxD8C,S2-COIN-25,Active,25.00000000,25.00002734,185919,,1340480316,
27760,1GdADn6pjmvP3BmC3L4xpkyJriRY7NiD1T,S2-BAR-DIY,Active,0.00100000,0.00100000,164047,,1327648102,
27763,1GDae4pwVc1tf2CH6LjYBgymFtPN3ALqSG,S2-BAR-DIY,Active,0.00100000,0.00100000,192326,,1344108564,
27766,1GDaJP3gMyAWzqFkkjqrZRgyPs28g8pRHo,S2-COIN-25,Active,25.00000000,25.00002734,213965,,1356674777,
27774,1GdaWzpMhUh75NpKWbgbyHJDik57GM6Bps,S2-COIN-25,Active,25.00000000,25.00002196,220209,,1360331920,
27776,1GDaXuCLo6pdSjueWUbNXFsN8XnHb4XdjF,S2-COIN-25,Active,25.00000000,25.00055188,168106,,1330003118,
27786,1GdBcfGwNX6CjBPTjRV23dWJfnth5HPFpA,S2-COIN-25,Active,25.00000000,25.00002734,174432,,1333657563,
27792,1GDBmpiPCQAzav4PJggts4mL3ynMB4kGqZ,S2-COIN-25,Active,25.00000000,25.00001094,230083,,1365321917,
27805,1Gdc1Zk9AU3JtcqSWFbK8XVP5LHSzGs4sY,S2-COIN-25,Active,25.00000000,25.00011641,201603,,1349232470,
27807,1GdcdBLH4DqZabz5EGuZbKRhuGdoWKKXBC,S2-COIN-25,Active,25.00000000,25.00000000,254609,,1377668812,
27815,1Gdcqoh5ZjDMZn4aPZuDufpnqPS7thWmfL,S2-COIN-25,Active,25.00000000,25.00001640,184590,,1339728613,
27821,1GDcyhoQZQzKPuDbNAFRfhAteaqQfsyFqn,S2-COIN-25,Active,25.00000000,25.00000000,250988,,1376000387,
27827,1GDdEjrNUKZNW56LW4r78bw3qPNEZjPRnV,S2-BAR-100,Active,100.00000000,100.00002734,213804,,1356585327,
27830,1GDDiJwtSD6No6ivhZWaqp2KAP1Z8A7Lvc,S2-COIN-25,Active,25.00000000,25.00000000,236632,,1368808775,
27839,1GdDRQvVACXKiytfCuzBcxocPYqMmJti7q,S2-COIN-25,Active,25.00000000,25.00000000,236392,,1368673874,
27840,1GdDSiEpNdUjZb4pYQCHSNBAnXgxyMobAU,S2-COIN-25,Active,25.00000000,25.00000000,236632,,1368808775,
27841,1GdDtdnajWvPC5Nd8ZHXNSQ3uGPwEMLGJx,S2-COIN-25,Active,25.00000000,25.00000000,255836,,1378184139,
27849,1GdDzik3hK35jyUinKfgpwW2terHrZbz3k,S2-COIN-25,Active,25.00000000,25.00001640,159425,,1325016002,
27860,1GDEfYsziYaD8HXzqQ612ivmbeKiQhDkCM,S2-COIN-25,Active,25.00000000,25.00000000,237138,,1369106766,
27863,1GDekWqnCwWxPUDLcS4Dgf9ss87S52Bs2N,S2-COIN-25,Active,25.00000000,25.00000000,229925,,1365235942,
27872,1GDeZ9TCYP3tdkZe44HfqBscwaHzVotiVA,S2-COIN-25,Active,25.00000000,25.00000000,250988,,1376000387,
27873,1GDf1hsE8uaY62dynFUn7fs57vmAhaGDJ2,S2-COIN-25,Active,25.00000000,25.00000000,254610,,1377669492,
27876,1GdfEETGJm3c4hypJwn8xcMu2SQ7TvXwo,S2-COIN-25,Active,25.00000000,25.00000000,228048,,1364268307,
27885,1GdFSS66sVV9KAq3iC3jfNH6Q8MkJpVejF,S2-BAR-DIY,Active,0.00100000,5.00085000,160229,,1325490332,
27890,1GDg1mk1ePMSw8nRuTctocz7ttfvrevjgs,S2-COIN-25,Active,25.00000000,25.00011641,201603,,1349232470,
27892,1GdG2uxta1fF6TBF3NAJaF8VtD1fTxg1c3,S2-COIN-25,Active,25.00000000,25.00001640,166597,,1329114314,
27898,1GdGe8C6u3YhqdjFXvpwmw5pzrRVdbfCDF,S2-COIN-25,Active,25.00000000,25.00011641,210756,,1354550511,
27900,1GDGgEMcn22C9a5176vL3JiQ9qu1tZP9Ze,S2-COIN-25,Active,25.00000000,25.00000000,243982,,1372540166,
27905,1GDgNLEUHet6ogQYXttT5S5Ty9mw9dA9Ss,S2-COIN-25,Active,25.00000000,25.00011641,209225,,1353689358,
27906,1GdGnNKp6em57roCPRuhcWFqe27BiMhNd1,S2-COIN-25,Active,25.00000000,25.00001640,188626,,1342047736,
27911,1GdgTNBLLn27WMSC8mnpewgNSCZqdwSGqA,S2-BAR-DIY,Active,0.00100000,0.10000000,175047,,1334038547,
27917,1GDgWiKwumT7tJ8i1tHbtoLNV9KvS9RxB9,S2-COIN-25,Active,25.00000000,25.00000000,255135,,1377905905,
27920,1Gdh3mbPdcYGRJkGgK1Ugs3As2CetkQABF,S2-COIN-25,Active,25.00000000,25.00000000,249867,,1375475449,
27923,1GDhAP3zd3iBDunPxmj2XcuGH7he6peghg,S2-COIN-25,Active,25.00000000,25.00001640,195367,,1345753803,
27924,1GDHBS4iZxgpHATm5Xs9uinDHVNaFPSswH,S2-COIN-25,Active,25.00000000,25.00000000,237138,,1369106766,
27927,1GDhc7rZ79YBaxd9mEzCxLvdd2k8nrV82N,S2-COIN-25,Active,25.00000000,25.00102188,226869,,1363759144,
27935,1GdhnbYAD91RwCeDoSSpaUfAVwvrmgu47M,S2-COIN-25,Active,25.00000000,25.00001640,188752,,1342116008,
27940,1GDhY85EUskreAAzjdvogew3akGPsXbpA6,S2-COIN-1-2012,Active,1.00000000,1.00000000,212108,,1355437372,
27943,1GDidK4L6ZrfQ9ZuGxFEA423z9b8jXDS2D,S2-COIN-25,Active,25.00000000,25.00000000,255837,,1378184614,
27956,1GDjF7GbFfL1nuwtj21nceV2mgQVjUqjdr,S2-BAR-DIY,Active,0.00100000,0.00100002,160229,,1325490332,
27959,1GdjK99KhguF1mcZ4deyWeuEqQ4TxybH1V,S2-COIN-25,Active,25.00000000,25.00011641,203725,,1350499649,
27970,1GDJyTUEkjUsrmFrn2z5x23fTJoM3tszAi,S2-COIN-25,Active,25.00000000,25.00000000,237797,,1369455008,
27974,1GDk7hq5Ub4jbEvj2WTC2t2WidkcRsXUeq,S2-COIN-25,Active,25.00000000,25.00001640,216571,,1358201070,
27975,1GDk9K1guWNZVoXEyikAMSSwYdC7m4UWXS,S2-BAR-100,Active,100.00000000,100.00002734,194416,,1345265192,
27995,1GDKWqLDFjyGgkbaCfcbHrB7bir9EQNrsV,S2-COIN-25,Active,25.00000000,25.00000000,228048,,1364268307,
27997,1Gdkyj16bvFUNaUCbhwYRxepa3dr2g1JN8,S2-COIN-25,Active,25.00000000,25.00001640,194416,,1345265192,
27999,1GDLbjPKfyzxihJoHvGFPqkGPmUMXtpbcg,S2-COIN-25,Active,25.00000000,25.00001640,174432,,1333657563,
28001,1GdLiNnwLTeEjuxJ7x95xAjT8xb8nBfTwd,S2-COIN-25,Active,25.00000000,25.00000000,222268,,1361405688,
28008,1GDLvPoEcP5ESMaG9h6bKWXY7DBziKPz87,S2-COIN-25,Active,25.00000000,25.00000000,250988,,1376000387,
28010,1GdLWpmWyEzGoXCqWuMXcQUDpN2ixH1v4b,S2-COIN-25,Active,25.00000000,25.00001640,182120,,1338310921,
28012,1Gdm4gieE7Pd312tTb2PCCdoTpvDdtiT13,S2-COIN-25,Active,25.00000000,25.00000000,253042,,1376927829,
28019,1GdmeHi86xXJwCeozbE3ZBSiaVedkeJDBT,S2-COIN-25,Active,25.00000000,25.00000000,250988,,1376000387,
28020,1GdMFQZR2Cx1vtGPu8ZgRQYRncUgun4ybg,S2-COIN-25,Active,25.00000000,25.00001640,171051,,1331681112,
28024,1GdmnuPz5h9SsUvtiFWqTpJ7h28i8hTUQG,S2-COIN-25,Active,25.00000000,25.00001640,177461,,1335546076,
28037,1GDN7y8PofLa3BLPJmSei4Gegih5AvhNm5,S2-BAR-DIY,Active,0.00100000,0.00100000,202237,,1349631834,
28039,1GdN9v11u8ecZF4USpj6GqKhazTxUvy7aY,S2-COIN-25,Active,25.00000000,25.00011641,210486,,1354391666,
28041,1GDNazhKXr4Hw4odeE2wZPMJYtEd4h1sGu,S2-COIN-25,Active,25.00000000,25.00002187,216094,,1357885062,
28046,1GDnff8bkVkgmVr4PMxGW9vUEagtf8khEP,S2-COIN-25,Active,25.00000000,25.00001640,166597,,1329114314,
28057,1GdnNxiVhpvoHPUj6SCnqRkT4D3HdXUXaK,S2-COIN-25,Active,25.00000000,25.00000000,223700,,1362115751,
28060,1GDNW65PkSnQ5om9rNQDDrjH4sfnawaQve,S2-COIN-25,Active,25.00000000,25.00000000,241980,,1371451700,
28061,1GdnYApmRdXphJ8hcS7MxtiX7LAWXm29mY,S2-COIN-25,Active,25.00000000,25.00011641,208192,,1353076810,
28066,1Gdo4H7WXmJufPLhUSKoynFe23VAdbm52w,S2-COIN-25,Active,25.00000000,25.00000000,236632,,1368808775,
28086,1GdPL5DMQiNDfTACtVAfuFV9iqFbk9Tzui,S2-BAR-DIY,Active,0.00100000,0.00100600,202237,,1349631834,
28099,1GDq1eA2fuyQ9BbeAR2CRFRFHehywkFhHk,S2-COIN-25,Active,25.00000000,25.00001640,159425,,1325016002,
28111,1GDqkPS3edGw9yxkmLXFDz8w8iccBmF4n3,S2-COIN-25,Active,25.00000000,25.00000000,250988,,1376000387,
28122,1GDR5cLt2Kr3ZhWAGm5FMLGZfM3oiATUuR,S2-COIN-25,Active,25.00000000,25.00000000,228334,,1364440665,
28136,1GDrQf8FKZhm3NenjQ3QfWAagPfagWdbRi,S2-BAR-DIY,Active,0.00100000,0.00100000,175047,,1334038547,
28139,1GdrwLYJXzA5gcDXDEgBCimQKMtnXe9fA1,S2-COIN-25,Active,25.00000000,25.00001640,159425,,1325016002,
28145,1GDS3S7iqFSPz7HCwkCUcstDt2AAM1SZWn,S2-COIN-25,Active,25.00000000,25.00001640,188752,,1342116008,
28155,1GdsJQfRuaQLgjfMEKU7yRTk2vmZ1unySG,S2-COIN-25,Active,25.00000000,25.00000000,229316,,1364916291,
28160,1GDsqfVMvnDJnTjKndZKqGUYY3Q2oF5TKp,S2-BAR-100,Active,100.00000000,100.00002734,191844,,1343845796,
28164,1GdSSz5U9U7UKhQbFe5L7Gn4Ftw52gfGmZ,S2-BAR-100,Active,100.00000000,100.00002734,213804,,1356585327,
28167,1GDsvoCKf198diwPzP6RNTeh3CuAHB5RDX,S2-COIN-25,Active,25.00000000,25.00000000,250988,,1376000387,
28176,1GdTCckSMaswJVFred424k7JYPnAAoGSYV,S2-COIN-25,Active,25.00000000,25.00000000,228048,,1364268307,
28178,1GDThKQG7UtBKpLjoP46kfka5pLovMnoSC,S2-COIN-25,Active,25.00000000,25.00001640,159425,,1325016002,
28180,1GDTk5Vyrc6E7uyTAMr9k3h7chxpZaA7iP,S2-COIN-25,Active,25.00000000,25.00001640,188752,,1342116008,
28193,1GDu4EUz2KgeYT4CukDS3qNkiCzg1UfqRA,S2-COIN-25,Active,25.00000000,25.00031795,218951,,1359653557,
28200,1GDUDZGEpSGrLqUoLxEAwiJLsFVESZWQBQ,S2-BAR-DIY,Active,0.00009661,0.00019309,458006,,1489946734,
28215,1GDV35KP89o9gk2e7ixnH32zvHoc8EYr5C,S2-COIN-25,Active,25.00000000,25.00000000,243452,,1372262931,
28216,1Gdv8993jmagqFqJCrjrFp1vRLVBgPfnZP,S2-COIN-25,Active,25.00000000,25.00011641,210833,,1354598217,
28219,1Gdvcyif9dhEQPjfTBZAKdDTHNHQSK3XKC,S2-COIN-25,Active,25.00000000,25.00001640,213965,,1356674777,
28226,1GDvKeHMNSGtv8uYraSryizubYvMvbpiB9,S2-COIN-25,Active,25.00000000,25.00000000,329440,,1415641874,
28229,1GDVrAYvv6Fn3YprjG73skeqFgANAU4AtF,S2-COIN-25,Active,25.00000000,25.00001640,188752,,1342116008,
28231,1GdVssGdZpV5BqDJGMMVb2nAzmXsXP13cn,S2-BAR-DIY,Active,0.00100000,0.00100001,160229,,1325490332,
28232,1GDVuhHQFgzXnyPkuH7u3K372PgcYy7SoP,S2-COIN-25,Active,25.00000000,25.00001640,205936,,1351740659,
28244,1GDWeSMakRHSzN9RGnD2ieEKtxNa5ZLpCz,S2-BAR-100,Active,100.00000000,100.00002734,213804,,1356585327,
28247,1GDWiDPBQfKPn3MGPYhaMdt7ukZnXQ7cTC,S2-COIN-25,Active,25.00000000,25.00001640,213965,,1356674777,
28253,1GdwTe2hhnEvTLvPndTEeSFrHGJiPkq71T,S2-COIN-25,Active,25.00000000,25.00001640,170914,,1331608054,
28254,1GDWuHfx7gh5jV2pZbpLWz4y49gxWKBAR2,S2-BAR-DIY,Active,0.00100000,7.00100002,202237,,1349631834,
28255,1GDWUJyvtsyFKNjBvH6hpLE3CdaXx33dxP,S2-COIN-25,Active,25.00000000,25.00003290,218951,,1359653557,
28256,1GdwwEQTxyPxHuGK61XTf1BEUwHAqh1vv8,S2-COIN-25,Active,25.00000000,25.00000000,239826,,1370406999,
28257,1GdWWMNHtjcKEoPgWeGihVH4UH8u7vd8XS,S2-COIN-25,Active,25.00000000,25.00001640,156851,,1323479539,
